CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
105399,Male,0,No,No,Chennai,DSL,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),9,59.86,507.54,2022-11-03 21:38:58,2026-01-13 00:00:00,Yes,0.786,Service issues
105400,Female,0,No,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68,84.58,5780.87,2019-10-03 13:40:23,2024-02-11 13:40:23,Yes,0.75,Service issues
105401,Female,0,Yes,No,Bengaluru North,Fiber optic,Yes,No,No,Yes,No,Two year,No,Electronic check,27,76.69,2042.07,2023-11-05 05:44:30,,No,0.378,
105402,Female,0,No,Yes,Jaipur,Fiber optic,No,Yes,Yes,No,No,One year,No,Electronic check,2,73.86,129.4,2021-03-26 04:43:26,2023-08-27 04:43:26,Yes,0.711,Payment problems
105403,Female,0,No,Yes,Kolkata,Fiber optic,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),6,84.76,482.73,2024-02-27 22:33:31,2024-04-16 22:33:31,Yes,0.354,Price too high
105404,Male,1,Yes,No,Kolkata,DSL,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),19,69.1,1318.1,2023-01-19 09:05:24,2026-01-13 00:00:00,Yes,0.426,Relocation
105405,Female,0,Yes,Yes,Hyderabad,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64,83.49,5339.27,2025-08-22 10:12:07,2026-01-13 00:00:00,Yes,0.786,Competitor offer
105406,Male,0,No,Yes,Kolkata,Fiber optic,No,No,Yes,No,No,Two year,Yes,Mailed check,21,74.11,1532.17,2022-10-27 20:23:03,,No,0.332,
105407,Female,0,No,Yes,Jaipur,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),60,87.5,5212.92,2023-11-27 20:50:05,,No,0.475,
105408,Male,0,No,No,Kolkata,DSL,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,28,54.88,1540.0,2021-12-01 13:26:13,2024-01-02 13:26:13,Yes,0.802,Relocation
105409,Male,0,Yes,No,Mumbai,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,34,96.3,3231.24,2022-09-24 20:43:12,2025-04-23 20:43:12,Yes,0.786,Relocation
105410,Female,0,Yes,Yes,Chennai,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,58,80.89,4714.92,2023-01-01 13:51:25,2024-09-01 13:51:25,Yes,0.75,Service issues
105411,Male,0,No,Yes,Mumbai,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60,79.55,4778.27,2025-03-18 23:10:12,2026-01-13 00:00:00,Yes,0.786,Price too high
105412,Female,0,No,No,Jaipur,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,14,54.53,757.06,2019-05-19 23:25:32,2021-03-09 23:25:32,Yes,0.802,Price too high
105413,Male,0,No,No,Ahmedabad,DSL,No,Yes,No,No,No,Two year,No,Mailed check,7,52.37,414.47,2020-01-27 16:30:49,,No,0.214,
105414,Female,1,No,Yes,Pune,Fiber optic,No,No,No,No,No,Two year,Yes,Electronic check,35,66.73,2311.25,2025-05-28 09:12:01,2026-01-13 00:00:00,Yes,0.525,Competitor offer
105415,Male,0,Yes,Yes,Kolkata,Fiber optic,Yes,No,No,Yes,No,One year,No,Mailed check,38,78.64,2994.58,2023-04-08 08:07:54,,No,0.426,
105416,Female,0,No,No,Ahmedabad,Fiber optic,No,No,No,No,Yes,Two year,Yes,Electronic check,35,70.35,2480.18,2020-10-05 23:58:10,2020-12-02 23:58:10,Yes,0.475,Price too high
105417,Female,0,No,No,Bengaluru South,Fiber optic,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),23,78.22,1806.82,2023-08-01 10:41:57,2025-07-21 10:41:57,Yes,0.401,Competitor offer
105418,Male,0,No,No,Chennai,DSL,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,24,56.82,1321.8,2019-09-29 14:53:15,2021-07-18 14:53:15,Yes,0.881,Price too high
105419,Male,0,Yes,No,Delhi,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66,72.46,4762.69,2020-01-27 19:09:40,2024-05-09 19:09:40,Yes,0.525,Competitor offer
105420,Male,0,Yes,No,Kolkata,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Mailed check,69,82.91,5675.5,2019-09-13 06:08:39,2020-03-11 06:08:39,Yes,0.525,Service issues
105421,Male,0,No,Yes,Delhi,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43,87.01,3746.76,2025-09-29 18:33:23,2026-01-13 00:00:00,Yes,0.87,Service issues
105422,Female,0,No,Yes,Hyderabad,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Mailed check,70,84.08,5891.29,2025-10-22 03:25:23,,No,0.475,
105423,Male,0,No,No,Delhi,None,No,No,No,No,No,One year,No,Electronic check,44,18.22,793.93,2024-10-11 19:23:26,2026-01-13 00:00:00,Yes,0.69,Competitor offer
105424,Female,0,No,No,Bengaluru North,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,61,85.3,5193.85,2023-07-07 03:49:27,2023-11-30 03:49:27,Yes,0.668,Competitor offer
105425,Male,0,No,No,Bengaluru North,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29,69.52,2010.65,2022-05-24 02:04:30,2025-05-28 02:04:30,Yes,0.69,Price too high
105426,Female,0,No,No,Bengaluru North,Fiber optic,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,58,85.01,4914.97,2021-03-15 16:31:43,2023-08-07 16:31:43,Yes,0.289,Price too high
105427,Female,0,Yes,No,Bengaluru North,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,21,81.61,1686.39,2025-06-20 18:44:50,2026-01-13 00:00:00,Yes,0.75,Service issues
105428,Female,0,Yes,No,Pune,DSL,No,No,No,Yes,No,Two year,Yes,Mailed check,47,56.58,2683.11,2023-09-18 02:27:04,,No,0.332,
105429,Female,0,Yes,Yes,Hyderabad,None,No,No,No,No,No,Month-to-month,No,Mailed check,46,17.93,806.37,2019-04-17 02:45:22,2022-04-30 02:45:22,Yes,0.802,Relocation
105430,Male,0,No,Yes,Bengaluru North,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60,84.05,5057.16,2019-12-16 00:54:05,2020-02-13 00:54:05,Yes,0.75,Competitor offer
105431,Male,0,Yes,No,Chennai,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,24,80.15,1896.39,2019-09-08 16:16:16,,No,0.846,
105432,Female,0,No,Yes,Chennai,None,No,No,No,No,No,Two year,Yes,Credit card (automatic),19,20.99,377.65,2023-11-12 13:14:31,,No,0.332,
105433,Male,0,No,Yes,Bengaluru North,DSL,No,Yes,No,No,No,Month-to-month,No,Electronic check,52,50.56,2653.49,2019-06-26 08:58:20,2021-09-17 08:58:20,Yes,0.786,Competitor offer
105434,Male,1,No,No,Delhi,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,14,53.42,744.87,2019-05-18 10:13:41,2022-06-28 10:13:41,Yes,0.891,Payment problems
105435,Female,0,No,No,Kolkata,DSL,Yes,No,No,No,Yes,Two year,Yes,Electronic check,13,58.63,742.19,2020-06-04 08:40:45,,No,0.354,
105436,Male,0,Yes,Yes,Bengaluru North,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,62,68.06,4223.57,2024-10-29 01:32:17,2026-01-13 00:00:00,Yes,0.769,Price too high
105437,Male,0,No,No,Bengaluru North,DSL,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,65,60.32,3952.25,2021-03-07 10:11:49,2026-01-13 00:00:00,Yes,0.786,Price too high
105438,Male,0,Yes,Yes,Jaipur,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22,18.97,446.11,2022-08-10 10:31:12,2022-12-05 10:31:12,Yes,0.786,Relocation
105439,Female,0,Yes,Yes,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59,21.63,1286.37,2021-10-29 12:20:08,,No,0.786,
105440,Male,0,Yes,No,Delhi,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3,84.46,277.38,2021-05-13 21:43:20,2022-05-21 21:43:20,Yes,0.87,Price too high
105441,Female,0,Yes,No,Chennai,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),14,73.2,1035.3,2021-07-06 08:03:05,2024-05-09 08:03:05,Yes,0.711,Price too high
105442,Male,1,Yes,Yes,Kolkata,DSL,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48,51.95,2471.54,2023-10-23 22:35:51,2024-05-26 22:35:51,Yes,0.891,Price too high
105443,Male,1,No,Yes,Kolkata,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,43,97.97,4185.3,2019-09-06 22:44:50,2024-05-18 22:44:50,Yes,0.378,Competitor offer
105444,Male,0,Yes,Yes,Mumbai,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),14,73.14,1073.17,2021-01-03 07:19:20,,No,0.69,
105445,Female,0,No,No,Pune,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,28,75.0,2058.92,2025-01-16 14:31:02,,No,0.55,
105446,Female,0,Yes,No,Chennai,DSL,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),52,50.22,2622.62,2024-08-25 13:13:39,,No,0.198,
105447,Male,0,Yes,No,Bengaluru North,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),6,87.15,496.95,2019-06-28 02:24:33,2020-10-20 02:24:33,Yes,0.75,Competitor offer
105448,Female,0,No,Yes,Jaipur,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,21,48.18,1007.72,2023-02-07 07:35:20,,No,0.769,
105449,Male,1,No,No,Delhi,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,3,60.83,138.54,2020-12-21 02:57:48,2025-04-24 02:57:48,Yes,0.9,Relocation
105450,Female,0,No,No,Delhi,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57,72.39,4178.84,2019-09-09 05:58:05,,No,0.646,
105451,Female,1,No,No,Ahmedabad,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,68,86.86,5926.35,2021-10-13 10:18:29,,No,0.574,
105452,Male,0,No,Yes,Bengaluru North,DSL,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,11,52.02,599.14,2023-04-05 13:08:03,2023-11-19 13:08:03,Yes,0.646,Payment problems
105453,Male,1,No,No,Bengaluru North,DSL,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,58,67.69,3947.03,2024-07-27 05:03:42,2026-01-13 00:00:00,Yes,0.45,Price too high
105454,Male,0,No,No,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40,18.84,742.46,2023-12-12 02:08:08,2026-01-13 00:00:00,Yes,0.786,Service issues
105455,Male,0,No,Yes,Delhi,DSL,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,22,77.38,1719.5,2022-03-24 23:47:13,,No,0.378,
105456,Female,0,Yes,Yes,Kolkata,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57,80.31,4549.03,2025-04-24 05:55:41,,No,0.858,
105457,Female,0,No,No,Bengaluru North,DSL,No,No,No,Yes,Yes,One year,No,Mailed check,67,55.33,3687.57,2023-09-28 21:09:22,,No,0.55,
105458,Female,0,Yes,No,Delhi,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),26,81.85,2085.31,2025-05-06 21:04:03,2026-01-13 00:00:00,Yes,0.75,Competitor offer
105459,Male,0,Yes,No,Bengaluru South,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,65,85.29,5540.38,2021-02-16 14:03:24,,No,0.802,
105460,Male,0,No,No,Hyderabad,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),39,82.18,3173.15,2019-09-18 23:18:35,2024-04-03 23:18:35,Yes,0.769,Relocation
105461,Female,0,Yes,Yes,Bengaluru South,DSL,No,Yes,No,No,No,One year,Yes,Mailed check,35,50.73,1807.46,2024-09-08 01:52:40,,No,0.354,
105462,Male,1,Yes,Yes,Delhi,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18,66.06,1211.52,2020-11-19 12:50:32,2024-02-17 12:50:32,Yes,0.731,Competitor offer
105463,Female,1,Yes,No,Kolkata,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),7,95.17,681.16,2023-06-11 13:17:41,,No,0.69,
105464,Female,0,No,No,Ahmedabad,Fiber optic,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,25,94.97,2425.19,2025-11-15 09:09:16,,No,0.525,
105465,Female,0,Yes,No,Hyderabad,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69,74.25,5121.6,2025-09-27 01:09:59,2026-01-13 00:00:00,Yes,0.786,Price too high
105466,Female,0,Yes,Yes,Delhi,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,15,89.85,1377.34,2025-12-30 17:32:32,,No,0.769,
105467,Female,0,No,Yes,Chennai,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43,88.23,3782.01,2022-04-15 12:08:47,2026-01-13 00:00:00,Yes,0.87,Service issues
105468,Male,0,No,Yes,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46,15.76,680.02,2021-10-06 09:55:10,2025-10-25 09:55:10,Yes,0.786,Competitor offer
105469,Male,0,Yes,No,Ahmedabad,Fiber optic,No,No,No,No,No,One year,Yes,Electronic check,60,59.95,3600.38,2021-07-20 17:35:25,,No,0.668,
105470,Male,0,Yes,No,Ahmedabad,Fiber optic,Yes,Yes,No,No,Yes,One year,No,Electronic check,23,90.8,2119.68,2022-02-11 02:34:29,2022-12-08 02:34:29,Yes,0.525,Payment problems
105471,Female,1,Yes,Yes,Jaipur,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),5,77.46,340.13,2022-08-11 11:30:38,2026-01-13 00:00:00,Yes,0.832,Competitor offer
105472,Female,0,Yes,Yes,Kolkata,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66,80.29,5320.27,2020-11-24 00:30:38,2023-04-01 00:30:38,Yes,0.87,Competitor offer
105473,Female,0,Yes,Yes,Bengaluru North,Fiber optic,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),26,86.51,2255.62,2021-08-23 14:20:02,2026-01-13 00:00:00,Yes,0.214,Service issues
105474,Female,0,Yes,No,Hyderabad,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61,63.43,3864.03,2020-04-22 17:45:47,2024-12-11 17:45:47,Yes,0.786,Service issues
105475,Male,0,No,No,Kolkata,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),67,88.69,5927.68,2024-11-30 16:01:06,2025-02-27 16:01:06,Yes,0.668,Service issues
105476,Male,0,No,No,Ahmedabad,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,6,77.9,458.56,2024-10-04 05:30:01,2026-01-13 00:00:00,Yes,0.668,Service issues
105477,Female,0,No,No,Ahmedabad,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),6,93.54,555.35,2023-03-10 09:15:16,2026-01-13 00:00:00,Yes,0.646,Competitor offer
105478,Female,0,Yes,Yes,Pune,DSL,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,65,70.96,4600.13,2019-02-03 20:59:44,,No,0.13,
105479,Female,0,Yes,No,Hyderabad,DSL,No,No,No,No,No,One year,No,Bank transfer (automatic),42,45.95,1905.46,2023-01-26 22:34:28,2024-02-24 22:34:28,Yes,0.55,Competitor offer
105480,Male,0,No,No,Bengaluru North,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55,67.4,3743.57,2025-11-29 21:47:31,2026-01-13 00:00:00,Yes,0.525,Competitor offer
105481,Male,0,Yes,Yes,Chennai,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,53,88.84,4726.32,2025-05-16 08:17:49,2026-01-13 00:00:00,Yes,0.858,Competitor offer
105482,Male,0,No,No,Delhi,None,No,No,No,No,No,Two year,No,Electronic check,47,18.28,836.95,2020-11-20 08:29:07,2025-08-13 08:29:07,Yes,0.5,Service issues
105483,Female,0,No,No,Jaipur,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41,77.81,3190.04,2019-01-27 03:42:27,,No,0.646,
105484,Female,0,No,No,Ahmedabad,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,64,24.69,1582.46,2023-11-09 21:23:12,2026-01-13 00:00:00,Yes,0.87,Competitor offer
105485,Male,0,Yes,No,Kolkata,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),17,54.59,966.87,2020-09-04 22:35:08,2024-10-17 22:35:08,Yes,0.69,Payment problems
105486,Female,0,Yes,No,Bengaluru North,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18,64.03,1133.95,2023-08-20 20:37:49,2025-09-01 20:37:49,Yes,0.786,Price too high
105487,Male,1,No,No,Delhi,DSL,No,No,No,No,No,One year,Yes,Mailed check,44,42.81,1904.15,2024-11-04 14:33:46,2026-01-13 00:00:00,Yes,0.574,Relocation
105488,Female,0,No,Yes,Hyderabad,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,19,59.42,1107.34,2022-10-29 13:51:24,,No,0.87,
105489,Male,0,Yes,Yes,Bengaluru North,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,29,74.95,2156.64,2023-12-05 10:25:49,2025-10-29 10:25:49,Yes,0.646,Price too high
105490,Female,0,No,Yes,Bengaluru South,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6,49.47,295.63,2021-04-25 00:07:32,,No,0.87,
105491,Male,0,Yes,No,Ahmedabad,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,22,70.73,1520.34,2021-07-21 08:09:52,,No,0.769,
105492,Male,0,Yes,No,Bengaluru North,DSL,No,Yes,No,Yes,No,One year,Yes,Electronic check,14,57.22,770.6,2023-10-22 14:48:04,,No,0.5,
105493,Male,0,No,No,Bengaluru North,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34,93.54,3183.83,2024-05-29 17:00:41,2025-09-01 17:00:41,Yes,0.75,Competitor offer
105494,Male,0,No,No,Chennai,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,23,77.01,1771.06,2024-02-16 22:03:29,2025-03-21 22:03:29,Yes,0.87,Service issues
105495,Male,0,No,Yes,Jaipur,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66,68.18,4504.71,2023-09-10 06:02:30,,No,0.769,
105496,Male,0,Yes,No,Kolkata,DSL,Yes,No,No,Yes,No,Two year,No,Electronic check,48,61.85,2993.02,2024-02-09 19:11:42,,No,0.378,
105497,Female,0,Yes,No,Jaipur,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44,64.21,2815.1,2024-12-23 18:26:20,2025-09-01 18:26:20,Yes,0.769,Payment problems
105498,Female,0,No,Yes,Kolkata,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,15,54.74,806.87,2022-04-22 04:23:10,2025-07-23 04:23:10,Yes,0.786,Price too high
105499,Female,0,Yes,Yes,Delhi,None,No,No,No,No,No,Two year,Yes,Electronic check,53,16.4,886.01,2019-11-11 01:36:30,2022-06-13 01:36:30,Yes,0.475,Service issues
105500,Male,0,Yes,No,Jaipur,None,No,No,No,No,No,One year,No,Mailed check,27,18.55,488.64,2019-07-13 13:03:28,,No,0.55,
105501,Male,0,No,No,Delhi,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,71,18.94,1364.07,2024-09-24 11:06:07,2026-01-13 00:00:00,Yes,0.87,Relocation
105502,Female,0,Yes,Yes,Mumbai,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),53,78.27,4095.64,2022-12-27 12:22:44,2024-05-02 12:22:44,Yes,0.802,Service issues
105503,Male,0,No,No,Delhi,None,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70,15.28,1076.4,2021-11-17 18:20:03,2026-01-13 00:00:00,Yes,0.786,Competitor offer
105504,Male,0,Yes,No,Kolkata,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35,83.86,2940.43,2022-02-03 15:07:17,2023-05-21 15:07:17,Yes,0.917,Price too high
105505,Male,0,No,Yes,Ahmedabad,None,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56,19.15,1111.71,2023-11-27 18:02:34,2026-01-13 00:00:00,Yes,0.525,Relocation
105506,Male,0,No,Yes,Mumbai,Fiber optic,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),51,88.37,4524.44,2024-02-16 14:33:21,,No,0.31,
105507,Male,0,Yes,Yes,Delhi,Fiber optic,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),30,85.31,2585.5,2024-06-19 21:41:07,,No,0.354,
105508,Female,0,Yes,No,Ahmedabad,DSL,Yes,Yes,No,No,Yes,One year,No,Mailed check,29,67.41,1954.57,2020-06-01 09:00:42,2021-09-19 09:00:42,Yes,0.269,Relocation
105509,Female,0,Yes,No,Bengaluru North,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,38,73.21,2790.39,2020-05-31 00:45:16,2023-09-20 00:45:16,Yes,0.711,Service issues
105510,Female,0,Yes,Yes,Kolkata,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Electronic check,22,76.51,1657.28,2023-02-07 02:56:56,2023-09-18 02:56:56,Yes,0.786,Relocation
105511,Female,0,No,No,Delhi,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51,77.93,3961.25,2021-12-18 04:12:21,2023-01-24 04:12:21,Yes,0.769,Service issues
105512,Female,0,No,Yes,Delhi,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),15,77.52,1175.56,2021-10-10 03:06:53,,No,0.646,
105513,Male,0,No,Yes,Delhi,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,20,102.62,2103.83,2025-05-31 14:19:03,2026-01-13 00:00:00,Yes,0.332,Competitor offer
105514,Male,0,No,No,Delhi,DSL,No,Yes,No,No,No,One year,No,Electronic check,12,44.61,559.31,2020-08-16 00:21:23,2023-04-12 00:21:23,Yes,0.525,Service issues
105515,Male,0,Yes,Yes,Kolkata,DSL,No,No,No,No,No,One year,Yes,Mailed check,69,44.33,3076.39,2020-06-25 13:38:00,,No,0.525,
105516,Male,0,Yes,No,Jaipur,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,59,25.35,1522.32,2023-12-08 08:23:04,2025-12-10 08:23:04,Yes,0.87,Service issues
105517,Female,0,No,No,Pune,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21,78.98,1671.28,2020-06-23 15:53:54,,No,0.525,
105518,Female,0,No,Yes,Kolkata,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,19,65.33,1245.95,2020-04-23 03:45:18,2022-04-24 03:45:18,Yes,0.769,Price too high
105519,Female,0,No,Yes,Hyderabad,None,No,No,No,No,No,Month-to-month,No,Credit card (automatic),41,22.79,931.03,2023-05-11 21:23:26,2024-12-17 21:23:26,Yes,0.802,Service issues
105520,Male,0,Yes,Yes,Mumbai,DSL,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),59,65.43,3841.68,2022-12-09 21:56:47,,No,0.269,
105521,Female,0,No,No,Chennai,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38,78.27,2945.19,2023-10-20 22:47:11,2024-05-23 22:47:11,Yes,0.646,Competitor offer
105522,Male,1,Yes,No,Hyderabad,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),7,69.28,481.58,2024-11-15 06:14:52,2026-01-13 00:00:00,Yes,0.69,Price too high
105523,Female,0,No,No,Bengaluru North,None,No,No,No,No,No,Month-to-month,No,Mailed check,11,21.56,233.25,2019-08-03 12:08:17,2021-01-20 12:08:17,Yes,0.802,Competitor offer
105524,Female,0,No,No,Delhi,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Electronic check,60,71.1,4246.51,2022-09-16 13:31:15,,No,0.786,
105525,Male,0,Yes,Yes,Jaipur,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27,78.71,2136.47,2020-12-03 23:18:12,2024-01-23 23:18:12,Yes,0.87,Price too high
105526,Male,0,No,Yes,Chennai,None,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42,19.18,835.46,2021-10-14 04:34:24,2025-09-23 04:34:24,Yes,0.786,Service issues
105527,Female,0,No,Yes,Mumbai,None,No,No,No,No,No,Month-to-month,No,Electronic check,15,20.26,292.03,2020-07-22 04:06:59,2024-04-10 04:06:59,Yes,0.881,Price too high
105528,Female,1,No,No,Mumbai,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,29,77.93,2264.39,2020-09-19 18:03:27,2021-11-13 18:03:27,Yes,0.891,Service issues
105529,Male,0,No,Yes,Bengaluru South,None,No,No,No,No,No,Month-to-month,Yes,Mailed check,46,18.41,831.45,2024-05-15 20:59:56,,No,0.786,
105530,Female,0,Yes,No,Delhi,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Electronic check,53,72.38,3855.12,2023-09-18 07:05:30,2025-02-01 07:05:30,Yes,0.786,Service issues
105531,Female,0,No,No,Bengaluru South,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,69,74.17,5129.62,2022-11-07 22:42:00,2024-06-02 22:42:00,Yes,0.881,Competitor offer
105532,Male,1,Yes,Yes,Bengaluru North,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44,87.97,3854.94,2024-09-25 06:27:54,2026-01-13 00:00:00,Yes,0.786,Service issues
105533,Female,0,Yes,No,Mumbai,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56,69.34,3894.05,2022-07-28 18:32:54,,No,0.646,
105534,Male,0,Yes,No,Chennai,DSL,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),24,52.25,1198.52,2023-08-23 22:18:24,2026-01-13 00:00:00,Yes,0.786,Payment problems
105535,Female,0,No,Yes,Bengaluru North,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),55,85.59,4722.47,2019-12-03 03:29:25,,No,0.87,
105536,Male,0,Yes,Yes,Bengaluru North,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60,67.41,4026.49,2020-12-04 02:49:11,2021-05-31 02:49:11,Yes,0.668,Payment problems
